Company ID,Sector,Location,2019*,2018,2017,2016,2015
8078-3652-6956-42,E,3234,"47,320","10,172","40,006","40,648","41,764"
8088-2936-7072-65,E,6493,"57,757","33,333",0,0,0
8095-8547-6703-56,O,1579,"86,701","82,329","135,463","137,651","139,773"
8098-6186-8527-98,O,9547,0,"38,453","43,563","44,267","44,949"
8113-3092-3662-67,I,6620,"362,109","305,667","267,049","272,433","276,550"
8113-6318-2312-98,I,2205,"7,183","8,116","8,075","8,238","8,362"
8117-7629-6269-61,I,3631,"172,531","158,051","180,080","183,711","186,487"
8120-1616-1981-57,I,6484,0,"26,210","28,008","28,573","29,004"
8125-8173-0577-83,I,2240,"3,479","3,332","3,885","3,963","4,023"
8127-2115-8963-47,E,2867,"852,100","341,411","532,811","541,363","556,222"
8127-2734-7565-27,E,2261,0,0,0,0,0
8127-7319-0773-81,I,2187,"5,550","5,942","6,491","6,622","6,722"
8128-2232-3090-00,I,6445,"30,026","25,598","21,010","21,434","21,757"
8128-5871-5209-32,I,6590,"5,390","2,837","3,695","3,769","3,826"
8129-9259-9850-00,I,2299,"7,744",0,"6,707","6,842","6,946"
8131-9512-1571-38,I,2127,0,0,"2,459","2,509","2,546"
8132-3301-4750-00,I,3501,"5,604","10,539","11,888","12,128","12,311"
8135-4141-4010-00,I,3213,"4,563","3,128","3,303","3,370","3,421"
8136-2227-3660-00,I,8260,"24,127","22,847","21,825","22,265","22,601"
8147-1533-7000-00,E,7347,"41,312","27,554","23,147","23,519","24,164"
8153-2070-2410-00,W,2229,0,0,0,0,0
8156-1919-0558-27,I,2593,"5,664","7,119","8,370","8,539","8,668"
8163-5617-4501-39,I,2813,"4,937","4,501","4,677","4,771","4,843"
8164-6180-5235-24,I,3683,"64,739","33,014","58,266","59,441","60,339"
8166-4195-3157-34,I,1668,0,0,"1,820","1,857","1,885"
8170-7069-1976-51,I,3669,"4,399",0,0,0,0
8173-1785-8829-06,E,3336,0,0,0,0,0
8217-1105-5526-07,I,3360,"809,415",0,"902,127","920,315","934,222"
8217-3624-7878-44,I,2200,"21,527","30,335","14,714","15,011","15,237"
8220-5305-8910-41,I,2187,"22,261","23,834",0,"14,615","14,836"
8221-2332-9292-27,I,5687,"21,917","21,997","24,833","25,334","25,716"
8221-8818-7755-71,E,5653,0,0,"1,104,161","1,121,884","1,152,676"
8224-6738-5070-97,E,2278,"8,618,543","7,580,969","8,345,187","8,479,134","8,711,864"
8225-1881-4760-00,I,8297,"33,550","38,821","44,220",0,"45,793"
8226-4699-9747-37,I,3526,"24,528","60,954","64,371",0,"66,661"
8228-0455-2381-66,E,2212,0,0,0,0,0
8228-3884-2842-30,I,8426,"14,950","16,730","18,100","18,465","18,744"
8228-4091-9470-00,I,7308,"4,486","4,531","5,086","5,189","5,267"
8229-2134-1023-82,I,8191,0,0,0,0,0
8229-8352-7087-37,I,2634,"11,717","12,837","13,553","13,826","14,035"
8229-9089-0220-00,I,9583,"3,719","4,611",0,"4,553","4,622"
8233-0127-5510-00,I,2578,"14,299","15,538","18,793","19,172",0
8244-5409-1460-00,W,6456,"11,404","16,372","16,088","16,348","16,600"
8245-4862-5082-03,W,3108,"247,039","250,228","285,446","290,057","294,528"
8247-6233-2520-00,W,5647,"300,102","235,583","258,755","262,935","266,988"
8258-1033-9234-62,I,5636,0,0,0,0,0
8268-5947-2608-35,I,5348,"4,447","5,975","6,814","6,951","7,056"
8276-1950-7739-11,E,6447,0,0,0,0,0
8289-9926-1393-51,E,6428,"7,319",0,0,0,0
8301-9842-9754-56,T,7335,"402,915","1,260,652","34,581","34,139","33,681"
8319-4205-6005-92,I,8212,"13,137","12,509","13,826",0,"14,318"
8322-8839-6436-29,I,2652,"33,903","39,390","45,044","45,952","46,647"
8323-8832-3849-53,I,7313,"5,125","5,787",0,"9,865","10,014"
8324-0848-8930-00,I,2868,"5,589","5,818","5,853","5,971","6,061"
8327-1257-0120-00,I,2202,"2,645","2,846","3,292",0,0
8327-4737-2100-00,I,7388,"14,622",0,"11,676","11,911",0
8327-6509-9640-00,I,3521,"4,304","5,906","6,260","6,386","6,483"
8328-2420-0470-00,I,2660,351,414,"3,722","3,797","3,854"
8330-5254-0390-00,I,3352,0,0,0,0,0
8331-5842-9710-00,I,7126,"98,386","110,755","103,720","105,811","107,410"
8331-7944-5307-30,I,9563,"3,588","5,080","5,001","5,102","5,179"
8333-5523-8020-00,I,2249,"1,372,544","1,456,509","1,996,201","2,036,448","2,067,220"
8340-3075-4293-57,W,2298,0,0,0,0,0
8344-9558-3712-15,T,6444,"1,953,267","1,929,255","2,558,242","2,525,526","2,491,658"
8352-2739-1800-00,T,2827,"3,192,228","3,258,451","3,216,981","3,175,840","3,133,252"
8366-4156-5428-13,E,3223,0,0,0,0,0
8370-7554-0426-59,I,1581,"4,719","4,831",0,0,0
8372-4718-4650-00,O,3243,0,0,"146,605","148,973","151,270"
8373-6124-8390-73,E,3604,0,0,0,0,0
8384-1363-0659-66,E,5602,"9,141",0,0,0,0
8401-8559-6750-54,T,6489,7,0,0,0,0
8402-4495-5420-10,T,9540,"1,981","124,196","456,806","450,964","444,917"
8417-3254-6572-69,I,3523,"1,361,304","1,316,793","1,147,713","1,170,853","1,188,545"
8421-9875-5420-00,I,1658,"41,407","40,812","42,734","43,596","44,254"
8422-0333-0670-00,I,8190,0,0,0,0,0
8422-7678-4411-74,I,6440,0,0,"6,779","6,916","7,020"
8423-8456-3267-14,I,3537,"26,544","41,293","34,728","35,428",0
8425-3491-1830-00,I,3694,0,0,0,0,0
8425-8426-3840-41,I,2589,0,0,0,0,0
8425-8918-0590-00,I,3268,0,0,0,0,0
8426-4917-0800-00,I,2667,"9,693",0,"13,050","13,313","13,514"
8426-5135-4430-00,I,2507,"10,949","12,896","20,777","21,196","21,516"
8426-9166-0560-00,I,3185,"8,211","8,913","10,564","10,777","10,940"
8429-1825-1930-00,I,4272,"99,246","105,216","113,542",0,"117,582"
8429-4326-7590-98,I,3367,0,0,"3,530","3,601","3,656"
8429-5236-2370-00,I,3678,"130,932","155,812","186,420","190,179","193,052"
8430-7277-7630-00,I,2633,"105,158","81,170","62,688","63,952","64,918"
8431-1404-2150-00,I,2209,"15,648","14,048","15,326","15,635","15,871"
8432-7620-7948-10,I,5311,"8,995",0,"10,146","10,351","10,507"
8432-9173-0170-00,I,6689,"4,056","5,003","6,983","7,124","7,231"
8449-4927-9570-00,W,6624,"279,009","324,644","350,222","355,879","361,365"
8463-0797-8589-18,I,2512,"10,867","9,768","12,425","12,676","12,867"
8464-0928-9268-63,I,3564,0,0,0,0,0
8479-1058-6153-94,E,7332,"6,150","6,887","10,243","10,407","10,693"
8479-8973-3465-23,E,3223,"10,036",418,"5,190","5,273","5,418"
8480-6243-9596-91,E,6469,"28,322","35,891","25,148","25,552","26,253"
8519-7919-0260-00,I,4334,"18,894","15,314","17,096",0,"17,704"
8525-8519-4158-14,I,5663,"6,905","5,912","6,867","7,005","7,111"
8527-4367-6680-00,I,6428,"39,179","33,078","39,160","39,950","40,553"
8527-9816-3560-13,E,6457,"1,114,256","611,038",0,"941,847","967,698"
8529-8498-9707-98,I,3684,"29,558","28,908","31,123","31,750","32,230"
8530-4664-1160-00,I,1531,0,0,0,0,0
8531-9031-7000-00,I,3328,"4,941","4,814","5,127","5,230","5,309"
8538-9671-0530-00,E,7323,0,0,0,0,0
8540-0653-2150-00,W,2234,"141,919","165,368","176,675","179,529","182,296"
8569-2604-7629-06,I,6409,0,0,0,0,0
8600-4730-2271-41,T,6492,"468,929",0,0,0,0
8614-3902-1291-10,I,4635,"20,234","20,513","20,786","21,205","21,526"
8614-7217-9408-49,I,6506,"7,062","7,523","7,053","7,195","7,304"
8615-4906-9682-27,I,3162,"287,854","305,694","279,222","284,852","289,156"
8623-7751-0279-31,I,2849,0,0,"1,091","1,113","1,130"
8624-5529-7240-00,I,3693,"5,663","5,096","2,512","2,563",0
8625-4125-3321-18,I,2674,"10,118","9,011","9,678","9,873","10,022"
8626-9432-7966-34,E,7352,"513,328","297,632","289,549",0,"302,271"
8626-9822-2080-00,I,2283,"369,793","365,541",0,"391,342",0
8627-4755-0120-00,I,2541,"331,846","341,192","350,248","357,310",0
8628-4381-5060-00,I,2178,"5,775","11,770","6,636","6,770","6,872"
8628-5474-3720-00,I,6411,0,0,0,0,0
8630-3622-6260-00,I,2500,"2,812","3,382",0,"3,357","3,408"
8630-8611-7490-00,I,6490,"21,549","24,295","23,170","23,637","23,994"
8631-3070-2290-00,I,2623,"5,975","5,925","6,156","6,280","6,375"
8648-5036-6550-00,W,2262,0,0,0,0,0
8651-3401-2660-00,W,5693,"265,802",0,"237,189","241,020","244,736"
8671-2647-7744-67,I,3699,6,0,0,0,0
8681-5500-4775-27,E,6495,"26,346","11,867","18,729","19,030","19,552"
8712-9804-9237-26,I,3642,"37,616","21,984","22,404","22,856","23,201"
8716-7626-5418-97,I,3364,"7,404","7,282","7,531","7,683","7,799"
8719-3421-1218-82,I,2295,0,"113,974","113,077","115,357","117,100"
8720-8962-3756-10,I,2615,"43,104","47,544","49,490","50,488","51,251"
8724-1322-1900-00,I,6423,0,0,0,0,0
8725-1967-8802-33,E,5695,0,0,0,0,0
8725-2015-8920-00,I,2190,"66,579","71,206","84,674",0,0
8725-5370-3111-52,I,6514,"1,804",773,"3,264","3,330","3,380"
8726-6296-5080-00,I,9639,"9,934","11,429","12,336","12,585","12,775"
8729-8776-7780-00,I,2541,"5,749",0,"5,344","5,452","5,534"
8733-0982-3060-00,I,1626,0,"4,289",0,"4,789","4,861"
8735-5338-0100-00,E,3654,202,0,0,0,0
8761-2254-5132-62,I,5305,"10,995","11,851","12,277","12,525","12,714"
8814-6984-1516-37,I,3398,"266,846","834,413","682,017","695,768",0
8820-0772-5614-94,I,2235,"20,198","23,259","25,407","25,919","26,311"
8822-5814-2920-00,I,2235,"4,754","5,876","5,929","6,049","6,140"
8822-5857-6690-86,I,2680,"6,880","8,134","8,820","8,998","9,134"
8822-6388-4070-00,I,2252,"7,104","7,743","7,960","8,120",0
8822-6422-0298-52,E,3122,"234,704",0,"176,575",0,"184,333"
8823-1517-6617-61,I,3350,"15,162","15,218","15,696","16,012","16,254"
8824-4086-8616-45,E,4696,0,0,0,0,0
8826-8572-1930-00,I,2137,"16,236","19,989","23,389","23,861","24,221"
8827-4449-0680-38,E,2559,"7,672,750","10,587,583","16,794,522","17,064,088","17,532,452"
8827-8750-7854-67,I,6472,"26,338","19,945","17,860","18,220","18,495"
8828-8966-4980-00,I,5652,0,"1,386","1,455","1,484","1,507"
8831-0056-2534-66,I,6422,"14,772",0,0,"13,235","13,435"
8837-8148-3260-00,I,9529,0,"21,698","32,688","33,347","33,851"
8840-4761-1292-07,W,6463,"303,439","342,637","331,995",0,"342,558"
8846-0130-5942-76,W,5675,"453,841","425,261","355,946",0,"367,271"
8856-9508-9117-78,I,8167,"6,612","8,729","7,458",0,"7,723"
8865-5000-8116-23,I,3251,"7,122","9,361",0,"10,971","11,137"
8865-8299-6154-56,I,8411,"14,313","11,038","12,038","12,281","12,466"
8873-4480-7354-56,E,6480,0,"17,642",0,"9,444","9,703"
8881-8986-7449-77,E,6492,"76,877",0,0,0,0
8888-6853-5290-27,W,2885,"142,273","150,845","132,406","134,545","136,619"
8889-4341-2189-18,E,6457,"61,823",0,0,0,0
8915-3397-1687-61,I,2564,"176,349","96,953","107,005","109,162","110,812"
8920-2008-7702-65,I,6478,0,0,0,0,0
8921-5881-4880-00,I,1630,"7,258","8,470",0,"8,741",0
8921-8469-4170-00,I,6640,"12,558",0,"5,460","5,570","5,654"
8922-9916-0650-00,I,3318,"58,211","60,980","62,386","63,644","64,606"
8925-1859-0000-97,I,2175,"16,315","18,147","17,183","17,529","17,794"
8927-5049-4900-00,I,3628,"5,102",0,"7,970","8,131","8,254"
8927-5704-1483-49,I,8679,"13,920",0,"17,122","17,467",0
8927-8041-5620-00,I,2167,"96,278","89,943","68,637",0,"71,079"
8927-9661-1430-00,I,5531,0,0,0,0,0
8928-5471-3990-00,I,8298,0,"10,836","11,230","11,456","11,630"
8929-2218-1214-27,I,3638,"6,035","5,875","6,553","6,685",0
8931-3452-6420-00,I,9513,"6,951","6,958","7,619","7,773","7,890"
8933-0472-4140-00,I,2207,"46,305","58,937","62,852","64,119","65,088"
8933-2833-0970-00,I,3602,"15,100",0,"16,485",0,"17,071"
8940-8024-7870-00,E,6454,"3,459","3,967","3,320","3,373","3,466"
8942-5609-7790-00,E,7364,0,564,"5,994","6,090","6,257"
8946-0338-0220-00,W,8361,0,0,0,0,0
8946-4416-0590-00,W,6560,"22,281","17,626","18,837","19,141","19,436"
8964-3211-5160-44,I,6405,0,0,"2,650","2,703","2,744"
8968-8669-6071-72,I,7178,"5,546","7,495","5,618","5,731","5,818"
8971-6646-3233-39,E,6444,0,"96,187","54,616","55,493",0
8972-8190-4089-03,I,3603,"8,974",0,0,0,0
8975-2909-1991-35,E,2223,0,0,0,0,0
9019-4347-0235-36,I,6616,"268,389","319,043","400,695","408,774","414,951"
9021-0134-3448-46,I,1602,"6,072","7,539","7,787","7,944","8,064"
9029-3886-4190-00,I,2663,0,"21,627","25,891","26,413","26,812"
9030-0512-9010-00,E,2215,0,0,0,0,0
9030-3768-8380-00,I,2129,"34,626","28,431","29,760","30,360","30,819"
9031-4264-5160-81,I,3657,"11,495","9,445","9,999","10,201","10,355"
9036-9685-8580-00,E,9569,"492,653","341,196","347,139","352,711","362,392"
9043-0599-8690-00,W,2555,"46,624","68,205","56,819","57,737",0
9067-5587-8370-33,E,6491,"7,006",0,"11,499","11,684","12,004"
9069-5999-4178-67,I,2182,"3,533","5,320","5,718","5,833","5,921"
9071-5226-3512-83,I,7378,"5,300",0,0,0,0
9078-0671-7264-92,E,3298,"104,556","47,193","8,372","8,506","8,740"
9087-8269-3341-58,E,6422,"179,151","21,869",0,0,0
9118-7844-7252-10,I,2280,"9,550","10,961","10,702","10,918","11,083"
9119-4290-7081-84,I,6439,"11,281","10,948","12,139","12,384","12,571"
9124-2105-7850-00,I,7335,0,0,0,0,0
9126-0035-6520-00,I,6447,"22,970","9,009","7,386","7,535","7,649"
9127-1480-3060-00,I,1565,"10,198","12,207","15,249","15,556","15,792"
9130-6489-2130-00,I,2261,"6,109","9,244","9,004","9,186","9,324"
9132-1071-1960-00,E,2597,0,0,0,0,0
9132-7969-4590-00,I,3281,"8,483","12,695","11,751","11,988","12,169"
9138-7249-0600-00,W,8607,"94,173","137,472","135,039","137,220","139,336"
9163-9931-0461-83,I,2236,"2,624","2,827","2,519","2,570","2,609"
9168-5668-1703-87,E,6434,"4,045","3,655","2,930","2,977",0
9177-7962-7786-09,E,6463,317,"2,253","4,142","4,208","4,324"
9182-3208-7285-32,E,6466,"19,032","15,296",0,0,0
9211-5173-3002-47,I,3247,"5,060",0,0,"2,412",0
9225-3106-8000-00,I,6483,"54,918","58,703","53,016","54,085","54,902"
9225-4561-6368-57,I,3641,"6,987",0,"7,563","7,715","7,832"
9227-1747-1320-00,I,4634,0,"2,929","6,437","6,567","6,666"
9227-3157-1730-00,I,3635,557,0,"4,994","5,095","5,172"
9227-3433-8850-00,I,2850,"17,457","20,745","16,589","16,923","17,179"
9228-7933-8790-00,I,9666,"5,695","7,509","8,183","8,348","8,474"
9229-0629-5030-00,I,2262,"17,808","18,322",0,"21,837","22,167"
9230-7331-5982-15,I,2608,"4,706","5,005","5,203","5,308","5,388"
9231-3553-4360-00,I,2249,0,0,0,0,0
9234-2936-8520-00,I,6409,"53,999","55,929","54,059","55,149",0
9234-6005-0270-00,I,8450,"11,062","11,177",0,"11,564","11,738"
9238-2467-4590-00,E,2641,"1,421,424","3,964,315","3,474,876","3,530,651","3,627,558"
9243-4068-2350-00,W,5376,"628,831","726,120","943,274","958,511","973,287"
9244-6014-9250-00,E,6437,0,0,0,0,0
9254-5926-8075-43,I,9536,0,0,0,0,0
9264-8723-1579-60,I,6431,0,0,0,0,0
9265-6236-1936-32,I,9535,0,0,0,0,0
9266-2265-0955-18,I,2686,0,0,0,0,0
9276-6560-3862-75,I,2527,"6,212","7,255",0,0,0
9282-0504-0049-46,E,6410,"10,605","12,520","5,958","6,054","6,220"
9283-6103-7175-89,E,6405,199,"4,368",0,0,0
9287-0537-8136-63,W,5691,"108,164","120,910","144,430","146,763","149,025"
9297-9255-2388-26,T,6403,"2,408",0,"19,344","19,097","18,841"
9311-2099-6249-43,I,3578,"10,336","8,651","23,729","24,207","24,573"
9319-6687-0308-61,I,7393,"406,357","218,862","360,366","367,632",0
9322-0007-0162-12,I,6530,"4,420","4,312","3,908","3,987","4,047"
9327-1639-7282-37,I,2123,"8,271","7,720","8,752","8,928","9,063"
9327-4114-9883-78,I,2532,"933,356","879,213","921,125","939,696","953,896"
9328-0654-2420-00,I,8644,"6,980","8,160","8,710","8,886","9,020"
9328-1058-6730-25,I,3213,"6,353","7,049","6,733","6,869","6,973"
9328-7137-4130-00,I,3321,"53,730","56,086","57,221","58,375","59,257"
9328-7602-8420-00,I,6430,"29,996","30,386","33,461","34,136","34,651"
9332-1641-0592-48,E,2690,0,0,0,0,0
9332-7980-3240-00,I,6425,"1,090,692","1,155,776","788,526","804,424","816,580"
9332-9979-3330-00,I,8609,0,0,0,0,0
9339-4022-8170-00,E,6437,0,0,0,0,0
9344-1710-5730-00,E,6450,"8,712","9,227","8,648","8,787","9,028"
9347-8276-7840-00,E,2644,41,0,"5,820",0,"6,076"
9350-1618-6380-00,W,5696,"486,245","503,229","539,551","548,267","556,718"
9350-4179-9180-00,W,2224,"5,520","11,944","9,784","9,942","10,095"
9355-1783-0380-22,I,3666,"7,110","8,468","9,241","9,427","9,570"
9369-9433-8730-00,O,1574,0,0,0,0,0
9380-5910-6359-20,E,6400,"25,026",0,0,0,0
9382-8480-7497-99,E,6475,"66,264","62,825","65,215","66,262","68,080"
9413-1730-5829-15,I,2615,"4,298","4,387","4,645","4,739","4,810"
9422-9592-0025-71,I,4603,"11,223","9,743","9,410","9,600","9,745"
9424-3457-8383-03,I,2690,0,0,0,0,0
9424-4297-9668-59,I,2240,0,0,0,0,0
9428-2374-5930-00,I,2289,"9,714",0,0,"12,003","12,185"
9431-3706-6090-00,I,2802,"67,421","30,273","38,675","39,455","40,051"
9431-5974-3900-00,I,6490,"70,493","61,665","66,159","67,493","68,513"
9438-7937-8190-00,E,3608,"9,915,444","10,822,665","11,680,737","11,868,222","12,193,974"
9442-2261-9159-45,W,2295,0,0,0,8,0
9462-0639-2828-44,I,2642,"5,846","5,466","4,175",0,"4,324"
9462-5291-1525-20,I,2274,0,"14,964","16,297","16,626","16,877"
9463-7322-1737-25,I,4644,"3,419","4,820",0,"4,510","4,578"
9468-4582-9302-01,I,3550,"5,048","5,215","5,490","5,601","5,685"
9471-6020-5536-94,I,3651,0,0,0,0,0
9474-1588-5769-40,I,3695,"6,223",0,0,0,0
9516-3021-5335-63,I,3670,"100,219","98,656","175,316","178,851","181,553"
9523-0906-0602-57,I,6508,"4,435","5,109","5,472","5,582","5,667"
9525-5981-3030-00,I,2259,"24,940","26,893","21,737","22,175","22,510"
9525-7549-3584-87,E,3532,"6,622,431","8,405,550","8,737,905","8,878,155","9,121,838"
9530-7568-8955-33,I,1591,"15,847","16,458","16,133","16,458","16,707"
9531-1819-2350-00,I,3695,"17,437","19,494","21,671","22,108","22,442"
9531-3495-8857-34,I,6546,0,0,0,0,0
9533-4267-8770-00,I,6677,"90,741","84,139","83,530","85,214","86,502"
9538-0981-3270-00,E,6401,"14,692","6,031","4,441","4,512","4,636"
9541-5112-9918-61,E,8355,"5,353,046","3,818,592","4,232,573","4,300,509",0
9544-8934-8700-00,E,6629,"2,908,678","28,007,358","29,013,945","29,479,642","30,288,782"
9546-5597-8990-00,W,2243,0,0,0,0,0
9547-3469-4410-00,W,2602,0,0,0,0,0
9562-4076-2238-02,I,2534,"12,779","10,655","3,109","3,172","3,220"
9564-9547-5260-00,T,2248,"6,705,812","4,756,409","4,381,089","4,325,061","4,267,061"
9569-3001-5228-44,I,9507,0,0,0,0,0
9572-7368-6983-62,I,6424,"4,818",0,"6,109","6,232","6,326"
9580-7156-5715-00,E,6463,"77,548","28,494","158,759","161,307",0
9601-0673-1345-91,T,6490,0,0,"37,395","36,917","36,422"
9616-3342-8499-25,I,6448,"3,437",0,"3,409","3,478","3,530"
9618-6407-1640-00,I,2669,"6,813","10,078","11,637","11,872","12,051"
9619-5619-5256-85,I,3658,"10,836","9,185",0,"7,871","7,989"
9622-1518-9927-73,I,2604,"5,635","5,447","5,642","5,756","5,843"
9622-8258-8308-81,I,2262,"1,701,801","1,569,552","1,601,548","1,633,838",0
9625-2607-7850-00,I,1584,0,"6,361","7,362","7,510","7,624"
9626-1182-8670-00,I,6537,"17,664","38,690","63,568","64,850","65,830"
9627-3387-9135-68,I,2528,"67,374",0,"73,860","75,349","76,488"
9627-5660-8387-59,I,6402,"40,751","40,067","50,430","51,447","52,224"
9627-8017-8740-00,I,3647,"520,906",0,"556,401","567,619","576,196"
9630-4546-0309-58,I,2211,"4,734","6,177","6,429","6,559","6,658"
9632-0846-9350-00,I,6462,"6,126","6,825","7,520","7,672","7,788"
9632-2149-3050-00,I,3663,"4,224","3,951","4,622","4,715","4,786"
9633-1300-1439-54,I,1660,676,"5,816","5,806","5,923","6,013"
9639-8029-7420-00,E,7322,"7,229","6,205","6,699","6,807","6,993"
9660-4809-8349-31,I,2587,0,0,0,0,0
9686-0507-5036-79,W,2680,"124,848","116,817","128,719","130,798","132,815"
9702-3264-3699-54,O,9581,"301,684","188,665","360,598","366,423","372,071"
9713-8008-3472-23,I,3664,"27,140",0,"21,545","21,979","22,312"
9718-4929-8328-01,I,2160,"22,630",0,"23,108","23,574","23,930"
9718-5624-3648-02,I,8221,"21,436","26,683","26,720","27,259","27,671"
9720-9536-6130-00,I,2599,0,0,0,0,0
9721-0097-6284-26,I,3194,"21,283",0,0,"8,454","8,582"
9726-8951-6690-00,I,2275,"183,969","218,985","208,933","213,145","216,366"
9727-8037-6460-00,I,5299,"6,980","7,254","5,005","5,106","5,183"
9732-1617-6830-00,I,3695,"40,507","36,526","18,506","18,879","19,164"
9738-8889-4040-00,E,6480,0,0,0,0,0
9741-6087-9950-00,W,2111,"1,599,276","2,216,709",0,"1,784,407","1,811,915"
9761-8265-0668-32,E,2222,0,0,0,0,0
9762-9255-2101-39,I,2278,0,0,0,0,0
9767-1594-8918-70,I,1648,0,0,0,0,0
9770-8362-3547-45,I,2131,"7,398",0,"6,825","6,963","7,068"
9771-0275-6634-32,I,9559,0,0,0,0,0
9778-2699-9171-56,E,7399,"7,472","7,312","7,535","7,656","7,866"
9781-6312-3026-90,W,2291,"91,533","106,976",0,0,0
9825-3470-1785-60,I,1564,"9,343","7,384",0,"10,574","10,734"
9826-4637-7317-20,I,4308,"34,063","39,489","41,178","42,008","42,643"
9826-6890-4070-00,I,2183,"11,435","12,508","13,670","13,946","14,156"
9827-2339-5223-97,I,6463,"6,469","6,943","7,148","7,292","7,402"
9827-3753-0540-00,I,6582,"9,852","8,537","8,242","8,408","8,535"
9830-6061-7580-89,I,1566,"214,222","246,778",0,"181,984","184,734"
9834-9754-0450-00,I,8495,"9,234","10,034","9,133","9,317","9,458"
9864-5993-0742-51,I,7122,"8,847","12,294","7,326","7,474","7,587"
9867-7167-1394-13,I,3219,0,0,0,0,0
9868-4444-0675-12,E,3242,0,0,236,240,246
9881-4151-6503-25,E,7332,"5,576",0,0,0,0
9892-2543-4460-59,T,3201,"4,234",0,0,0,0
9904-3495-5420-10,T,9598,"47,995","116,860",0,"73,534","72,548"
9915-9606-0968-81,I,2610,"37,185","24,462","36,809","37,551","38,119"
9923-0500-0540-00,I,2116,"16,904",0,"17,178","17,524","17,789"
9923-9600-5922-58,I,5637,0,0,0,0,0
9924-0242-1470-00,I,8352,0,0,0,0,0
9925-1189-9946-93,I,2226,"942,428",0,"1,063,685","1,085,131","1,101,528"
9925-5212-5130-00,I,8454,"8,808","10,275","10,552","10,765","10,927"
9926-8556-3730-00,I,2271,"9,203","13,596","12,812","13,070","13,268"
9931-7530-8481-01,I,8407,"2,937",0,"6,665","6,799","6,902"
9964-2642-0990-42,E,6492,0,0,43,44,45
9966-4410-9556-73,E,3244,0,0,0,0,0
9974-9980-3726-74,E,6449,0,0,266,270,278
10001-9401-7958-58,O,9503,"18,068","25,043","17,160",0,"17,706"
10005-9415-1943-12,O,2644,"7,904","8,865",0,"8,230",0
